14635; 666000; 938351395; 71828; 2000000; -71828; -28025;  199; 657; 2391; 65; 1573912863; 0; 1; 1; 0; 1001
14636; 666000; 939345592; 66025; 2000000; -66025; -32775;  211; 704; 1851; 70; 1573912863; 0; 1; 1; 0; 1001
14637; 666000; 940347138; 67571; 2000000; -67571; -32775;  221; 828; 1365; 82; 1573912863; 0; 1; 1; 0; 1001
14638; 666000; 941298520; 18953; 2000000; -18953; -32775;  202; 582; 928; 58; 1573912863; 0; 1; 1; 0; 1001
14639; 666000; 942304073; 24506; 2000000; -24506; -31741;  202; 598; 535; 59; 1573912863; 0; 1; 1; 0; 1001
14640; 666000; 943288842; 9275; 2000000; -9275; -31741;  201; 582; 181; 58; 1573912863; 0; 1; 1; 0; 1001
14641; 666000; 944353368; 73801; 2000000; -73801; -31741;  200; 566; -138; 56; 1573912863; 0; 1; 1; 0; 1001
14642; 666000; 945305763; 26196; 2000000; -26196; -31047;  208; 675; -424; 67; 1573912863; 0; 1; 1; 0; 1001
14643; 666000; 946346111; 66544; 2000000; -66544; -31047;  144; -3; -81; 0; 1573912863; 0; 1; 1; 0; 1001
14644; 666000; 947313345; 33778; 500000; -33778; -31388;  84; -416; 228; -41; 1573912863; 0; 1; 1; 0; 1001
14645; 666000; 948310122; 30555; 500000; -30555; -31283;  33; -590; 505; -59; 1573912863; 0; 1; 1; 0; 1001
14646; 666000; 949267327; 987760; 500000; 12240; -31283;  47; -554; 754; -55; 1573912863; 0; 1; 1; 0; 1001
14647; 666000; 950271267; 991700; 500000; 8300; -31283;  60; -510; 978; -51; 1573912863; 0; 1; 1; 0; 1001
14648; 666000; 951287796; 8229; 500000; -8229; -28401;  107; -214; 1180; -21; 1573912863; 0; 1; 1; 0; 1001
14649; 666000; 952282015; 2448; 500000; -2448; -28401;  135; -9; 762; 0; 1573912863; 0; 1; 1; 0; 1001
14650; 666000; 953285065; 5498; 2000000; -5498; -28401;  160; 207; 385; 20; 1573912863; 0; 1; 1; 0; 1001
14651; 666000; 954286715; 7148; 2000000; -7148; -25744;  215; 875; 46; 87; 1573912863; 0; 1; 1; 0; 1001
14652; 666000; 955287163; 7596; 2000000; -7596; -25744;  254; 1421; -259; 100; 1573912863; 0; 1; 1; 0; 1001
14653; 666000; 956293734; 14167; 2000000; -14167; -25744;  289; 1988; -533; 100; 1573912863; 0; 1; 1; 0; 1001
14654; 666000; 957286358; 6791; 2000000; -6791; -23374;  353; 3265; -779; 100; 1573912863; 0; 1; 1; 0; 1001
14655; 666000; 958286900; 7333; 2000000; -7333; -23374;  407; 4494; -1001; 100; 1573912863; 0; 1; 1; 0; 1001
14656; 666000; 959262700; 983133; 2000000; 16867; -23374;  455; 5733; -1200; 100; 1573912863; 0; 1; 1; 0; 1001
14657; 666000; 960262290; 982723; 2000000; 17277; -18292;  561; 9063; -1380; 100; 1573912863; 0; 1; 1; 0; 1001
14658; 666000; 961262124; 982557; 2000000; 17443; -18292;  617; 11041; -1542; 100; 1573912863; 0; 1; 1; 0; 1001
14659; 666000; 962332041; 52474; 2000000; -52474; -18292;  666; 12925; -1687; 100; 1573912863; 0; 1; 1; 0; 1001
14660; 666000; 963346673; 67106; 2000000; -67106; -24393;  633; 11515; -1818; 100; 1573912863; 0; 1; 1; 0; 1001
14661; 666000; 964346117; 66550; 2000000; -66550; -24393;  570; 9240; -1936; 100; 1573912863; 0; 1; 1; 0; 1001
14662; 666000; 965299310; 19743; 2000000; -19743; -23811;  523; 7710; -2042; 100; 1573912863; 0; 1; 1; 0; 1001
14663; 666000; 966288447; 8880; 2000000; -8880; -23811;  482; 6473; -2137; 100; 1573912863; 0; 1; 1; 0; 1001
14664; 666000; 967290779; 11212; 2000000; -11212; -23811;  416; 4694; -2223; 100; 1573912863; 0; 1; 1; 0; 1001
14665; 666000; 968286758; 7191; 2000000; -7191; -21733;  385; 3989; -2300; 100; 1573912863; 0; 1; 1; 0; 1001
14666; 666000; 969269348; 989781; 2000000; 10219; -21733;  357; 3365; -2370; 100; 1573912863; 0; 1; 1; 0; 1001
14667; 666000; 970291040; 11473; 2000000; -11473; -21733;  269; 1712; -2433; 100; 1573912863; 0; 1; 1; 0; 1001
14668; 666000; 971291985; 12418; 2000000; -12418; -20568;  207; 849; -2489; 84; 1573912863; 0; 1; 1; 0; 1001
14669; 666000; 972291456; 11889; 2000000; -11889; -20568;  153; 266; -2540; 26; 1573912863; 0; 1; 1; 0; 1001
14670; 666000; 973261184; 981617; 2000000; 18383; -20568;  181; 546; -2586; 54; 1573912863; 0; 1; 1; 0; 1001
14671; 666000; 974265977; 986410; 2000000; 13590; -16298;  260; 1676; -2627; 100; 1573912863; 0; 1; 1; 0; 1001
14672; 666000; 975290563; 10996; 2000000; -10996; -16298;  321; 2739; -2664; 100; 1573912863; 0; 1; 1; 0; 1001
14673; 666000; 976290925; 11358; 2000000; -11358; -15680;  382; 4037; -2697; 100; 1573912863; 0; 1; 1; 0; 1001
14674; 666000; 977291969; 12402; 2000000; -12402; -15270;  441; 5502; -2727; 100; 1573912863; 0; 1; 1; 0; 1001
14675; 666000; 978289058; 9491; 2000000; -9491; -15270;  467; 6210; -2754; 100; 1573912863; 0; 1; 1; 0; 1001
14676; 666000; 979292947; 13380; 2000000; -13380; -15033;  492; 6933; -2778; 100; 1573912863; 0; 1; 1; 0; 1001
14677; 666000; 980292320; 12753; 2000000; -12753; -14748;  518; 7726; -2800; 100; 1573912863; 0; 1; 1; 0; 1001
14678; 666000; 981311167; 31600; 2000000; -31600; -14748;  526; 7977; -2820; 100; 1573912863; 0; 1; 1; 0; 1001
14679; 666000; 982285079; 5512; 2000000; -5512; -14748;  533; 8199; -2838; 100; 1573912863; 0; 1; 1; 0; 1001
14680; 666000; 983263431; 983864; 2000000; 16136; -10887;  587; 10090; -2854; 100; 1573912863; 0; 1; 1; 0; 1001
14681; 666000; 984279888; 321; 2000000; -321; -10887;  581; 9880; -2868; 100; 1573912863; 0; 1; 1; 0; 1001
14682; 666000; 985276917; 997350; 2000000; 2650; -10887;  576; 9706; -2881; 100; 1573912863; 0; 1; 1; 0; 1001
14683; 666000; 986350350; 70783; 2000000; -70783; -18374;  470; 6230; -2892; 100; 1573912863; 0; 1; 1; 0; 1001
14684; 666000; 987348184; 68617; 2000000; -68617; -18374;  372; 3755; -2902; 100; 1573912863; 0; 1; 1; 0; 1001
14685; 666000; 988345140; 65573; 2000000; -65573; -18374;  287; 2074; -2911; 100; 1573912863; 0; 1; 1; 0; 1001
14686; 666000; 989298401; 18834; 2000000; -18834; -18431;  209; 912; -2919; 91; 1573912863; 0; 1; 1; 0; 1001
14687; 666000; 990346618; 67051; 2000000; -67051; -18431;  136; 157; -2927; 15; 1573912863; 0; 1; 1; 0; 1001
14688; 666000; 991345981; 66414; 500000; -66414; -18431;  73; -238; -2334; -23; 1573912863; 0; 1; 1; 0; 1001
14689; 666000; 992348905; 69338; 500000; -69338; -24794;  -61; -630; -1800; -63; 1573912863; 0; 1; 1; 0; 1001
14690; 666000; 993293899; 14332; 500000; -14332; -24794;  -227; -2059; -1320; -100; 1573912863; 0; 1; 1; 0; 1001
14691; 666000; 994298467; 18900; 500000; -18900; -24794;  -372; -4660; -888; -100; 1573912863; 0; 1; 1; 0; 1001
14692; 666000; 995300115; 20548; 500000; -20548; -24263;  -493; -7785; -499; -100; 1573912863; 0; 1; 1; 0; 1001
14693; 666000; 996299160; 19593; 500000; -19593; -23679;  -497; -7888; -149; -100; 1573912863; 0; 1; 1; 0; 1001
14694; 666000; 997296045; 16478; 500000; -16478; -23679;  -501; -8005; 166; -100; 1573912863; 0; 1; 1; 0; 1001
14695; 666000; 998292487; 12920; 500000; -12920; -23679;  -505; -8122; 449; -100; 1573912863; 0; 1; 1; 0; 1001
14696; 666000; 999313835; 34268; 500000; -34268; -25002;  -524; -8732; 704; -100; 1573912863; 0; 1; 1; 0; 1001
14697; 666000; 1000311111; 31544; 500000; -31544; -25002;  -540; -9241; 933; -100; 1573912863; 0; 1; 1; 0; 1001
14698; 666000; 1001277960; 998393; 500000; 1607; -25002;  -555; -9731; 1139; -100; 1573912863; 0; 1; 1; 0; 1001
14699; 666000; 1002280429; 862; 500000; -862; -21984;  -450; -6503; 1325; -100; 1573912863; 0; 1; 1; 0; 1001
14700; 666000; 1003265703; 986136; 500000; 13864; -21984;  -359; -4292; 1492; -100; 1573912863; 0; 1; 1; 0; 1001
14701; 666000; 1004349126; 69559; 500000; -69559; -21984;  -279; -2759; 1642; -100; 1573912863; 0; 1; 1; 0; 1001
14702; 666000; 1005314565; 34998; 500000; -34998; -23610;  -236; -2126; 1777; -100; 1573912863; 0; 1; 1; 0; 1001
14703; 666000; 1006346528; 66961; 500000; -66961; -23610;  -205; -1715; 1899; -100; 1573912863; 0; 1; 1; 0; 1001
14704; 666000; 1007345025; 65458; 500000; -65458; -23610;  -179; -1414; 2009; -100; 1573912863; 0; 1; 1; 0; 1001
14705; 666000; 1008303740; 24173; 500000; -24173; -23680;  -156; -1183; 2108; -100; 1573912863; 0; 1; 1; 0; 1001
14706; 666000; 1009296833; 17266; 500000; -17266; -23680;  -120; -884; 2197; -88; 1573912863; 0; 1; 1; 0; 1001
14707; 666000; 1010344897; 65330; 500000; -65330; -23680;  -88; -683; 2277; -68; 1573912863; 0; 1; 1; 0; 1001
14708; 666000; 1011347101; 67534; 500000; -67534; -29161;  -129; -1059; 2349; -100; 1573912863; 0; 1; 1; 0; 1001
14709; 666000; 1012349381; 69814; 500000; -69814; -29161;  -203; -1796; 2414; -100; 1573912863; 0; 1; 1; 0; 1001
14710; 666000; 1013294208; 14641; 500000; -14641; -29161;  -267; -2697; 2472; -100; 1573912863; 0; 1; 1; 0; 1001
14711; 666000; 1014299122; 19555; 500000; -19555; -27960;  -308; -3380; 2524; -100; 1573912863; 0; 1; 1; 0; 1001
14712; 666000; 1015293238; 13671; 500000; -13671; -27960;  -324; -3683; 2571; -100; 1573912863; 0; 1; 1; 0; 1001
14713; 666000; 1016295146; 15579; 500000; -15579; -27960;  -338; -3960; 2613; -100; 1573912863; 0; 1; 1; 0; 1001
14714; 666000; 1017294774; 15207; 500000; -15207; -26365;  -330; -3768; 2651; -100; 1573912863; 0; 1; 1; 0; 1001
14715; 666000; 1018288880; 9313; 500000; -9313; -26365;  -322; -3611; 2685; -100; 1573912863; 0; 1; 1; 0; 1001
14716; 666000; 1019312047; 32480; 500000; -32480; -26365;  -315; -3477; 2716; -100; 1573912863; 0; 1; 1; 0; 1001
14717; 666000; 1020281601; 2034; 500000; -2034; -23323;  -271; -2642; 2744; -100; 1573912863; 0; 1; 1; 0; 1001
14718; 666000; 1021277377; 997810; 500000; 2190; -23323;  -164; -1245; 2769; -100; 1573912863; 0; 1; 1; 0; 1001
14719; 666000; 1022282465; 2898; 500000; -2898; -23323;  -71; -590; 2792; -59; 1573912863; 0; 1; 1; 0; 1001
14720; 666000; 1023295745; 16178; 500000; -16178; -22429;  21; -407; 2812; -40; 1573912863; 0; 1; 1; 0; 1001
14721; 666000; 1024347719; 68152; 500000; -68152; -22429;  88; -188; 2830; -18; 1573912863; 0; 1; 1; 0; 1001
14722; 666000; 1025316897; 37330; 2000000; -37330; -22429;  146; 219; 2247; 21; 1573912863; 0; 1; 1; 0; 1001
14723; 666000; 1026345758; 66191; 500000; -66191; -27899;  128; -43; 2322; -4; 1573912863; 0; 1; 1; 0; 1001
14724; 666000; 1027348070; 68503; 500000; -68503; -27899;  93; -275; 2389; -27; 1573912863; 0; 1; 1; 0; 1001
14725; 666000; 1028292139; 12572; 500000; -12572; -27899;  62; -418; 2450; -41; 1573912863; 0; 1; 1; 0; 1001
14726; 666000; 1029294617; 15050; 500000; -15050; -26292;  55; -410; 2505; -41; 1573912863; 0; 1; 1; 0; 1001
14727; 666000; 1030344662; 65095; 500000; -65095; -26292;  11; -497; 2554; -49; 1573912863; 0; 1; 1; 0; 1001
14728; 666000; 1031345013; 65446; 500000; -65446; -26292;  -27; -522; 2598; -52; 1573912863; 0; 1; 1; 0; 1001
14729; 666000; 1032348436; 68869; 500000; -68869; -31614;  -127; -1090; 2638; -100; 1573912863; 0; 1; 1; 0; 1001
14730; 666000; 1033305404; 25837; 500000; -25837; -31614;  -226; -2138; 2674; -100; 1573912863; 0; 1; 1; 0; 1001
14731; 666000; 1034299986; 20419; 500000; -20419; -31614;  -312; -3525; 2706; -100; 1573912863; 0; 1; 1; 0; 1001
14732; 666000; 1035292766; 13199; 500000; -13199; -29312;  -359; -4425; 2735; -100; 1573912863; 0; 1; 1; 0; 1001
14733; 666000; 1036292257; 12690; 500000; -12690; -29312;  -332; -3865; 2761; -100; 1573912863; 0; 1; 1; 0; 1001
14734; 666000; 1037294584; 15017; 500000; -15017; -29312;  -308; -3404; 2784; -100; 1573912863; 0; 1; 1; 0; 1001
14735; 666000; 1038308620; 29053; 500000; -29053; -29279;  -287; -3028; 2805; -100; 1573912863; 0; 1; 1; 0; 1001
14736; 666000; 1039311858; 32291; 500000; -32291; -29655;  -293; -3140; 2824; -100; 1573912863; 0; 1; 1; 0; 1001
14737; 666000; 1040278674; 999107; 500000; 893; -29655;  -298; -3228; 2841; -100; 1573912863; 0; 1; 1; 0; 1001
14738; 666000; 1041274309; 994742; 500000; 5258; -29655;  -303; -3318; 2856; -100; 1573912863; 0; 1; 1; 0; 1001
14739; 666000; 1042312713; 33146; 500000; -33146; -30091;  -246; -2388; 2870; -100; 1573912863; 0; 1; 1; 0; 1001
14740; 666000; 1043310379; 30812; 500000; -30812; -30181;  -197; -1739; 2883; -100; 1573912863; 0; 1; 1; 0; 1001
14741; 666000; 1044343258; 63691; 500000; -63691; -30181;  -154; -1286; 2894; -100; 1573912863; 0; 1; 1; 0; 1001
14742; 666000; 1045316490; 36923; 500000; -36923; -30181;  -146; -1214; 2904; -100; 1573912863; 0; 1; 1; 0; 1001
14743; 666000; 1046342765; 63198; 500000; -63198; -34308;  -190; -1740; 2913; -100; 1573912863; 0; 1; 1; 0; 1001
14744; 666000; 1047343892; 64325; 500000; -64325; -34308;  -229; -2230; 2921; -100; 1573912863; 0; 1; 1; 0; 1001
14745; 666000; 1048293607; 14040; 500000; -14040; -34308;  -263; -2732; 2928; -100; 1573912863; 0; 1; 1; 0; 1001
14746; 666000; 1049289487; 9920; 500000; -9920; -31259;  -250; -2470; 2935; -100; 1573912863; 0; 1; 1; 0; 1001
14747; 666000; 1050344566; 64999; 500000; -64999; -31259;  -239; -2309; 2941; -100; 1573912863; 0; 1; 1; 0; 1001
14748; 666000; 1051343196; 63629; 500000; -63629; -31259;  -229; -2169; 2946; -100; 1573912863; 0; 1; 1; 0; 1001
14749; 666000; 1052308444; 28877; 500000; -28877; -30961;  -211; -1925; 2951; -100; 1573912863; 0; 1; 1; 0; 1001
14750; 666000; 1053298750; 19183; 500000; -19183; -30961;  -194; -1718; 2955; -100; 1573912863; 0; 1; 1; 0; 1001
14751; 666000; 1054296566; 16999; 500000; -16999; -30961;  -180; -1561; 2959; -100; 1573912863; 0; 1; 1; 0; 1001
14752; 666000; 1055289861; 10294; 500000; -10294; -28377;  -135; -1084; 2963; -100; 1573912863; 0; 1; 1; 0; 1001
14753; 666000; 1056290626; 11059; 500000; -11059; -28377;  -43; -593; 2966; -59; 1573912863; 0; 1; 1; 0; 1001
14754; 666000; 1057306736; 27169; 500000; -27169; -28226;  37; -493; 2969; -49; 1573912863; 0; 1; 1; 0; 1001
14755; 666000; 1058303853; 24286; 500000; -24286; -27733;  115; -128; 2972; -12; 1573912863; 0; 1; 1; 0; 1001
14756; 666000; 1059277742; 998175; 2000000; 1825; -27733;  144; 97; 2374; 9; 1573912863; 0; 1; 1; 0; 1001
14757; 666000; 1060276888; 997321; 2000000; 2679; -27733;  170; 336; 1836; 33; 1573912863; 0; 1; 1; 0; 1001
14758; 666000; 1061304849; 25282; 2000000; -25282; -27426;  197; 634; 1352; 63; 1573912863; 0; 1; 1; 0; 1001
14759; 666000; 1062342687; 63120; 2000000; -63120; -27426;  216; 864; 916; 86; 1573912863; 0; 1; 1; 0; 1001
14760; 666000; 1063276364; 996797; 2000000; 3203; -27426;  233; 1089; 524; 100; 1573912863; 0; 1; 1; 0; 1001
14761; 666000; 1064339836; 60269; 2000000; -60269; -31531;  197; 538; 171; 53; 1573912863; 0; 1; 1; 0; 1001
14762; 666000; 1065293988; 14421; 500000; -14421; -31531;  133; -98; 453; -9; 1573912863; 0; 1; 1; 0; 1001
14763; 666000; 1066343439; 63872; 500000; -63872; -31531;  77; -448; 707; -44; 1573912863; 0; 1; 1; 0; 1001
14764; 666000; 1067339373; 59806; 500000; -59806; -35065;  -18; -703; 936; -70; 1573912863; 0; 1; 1; 0; 1001
14765; 666000; 1068267236; 987669; 500000; 12331; -35065;  -107; -1035; 1142; -100; 1573912863; 0; 1; 1; 0; 1001
14766; 666000; 1069296307; 16740; 500000; -16740; -35065;  -185; -1716; 1327; -100; 1573912863; 0; 1; 1; 0; 1001
14767; 666000; 1070305027; 25460; 500000; -25460; -33864;  -239; -2377; 1494; -100; 1573912863; 0; 1; 1; 0; 1001
14768; 666000; 1071305547; 25980; 500000; -25980; -33864;  -289; -3167; 1644; -100; 1573912863; 0; 1; 1; 0; 1001
14769; 666000; 1072288315; 8748; 500000; -8748; -33864;  -333; -3987; 1779; -100; 1573912863; 0; 1; 1; 0; 1001
14770; 666000; 1073283029; 3462; 500000; -3462; -30063;  -325; -3752; 1901; -100; 1573912863; 0; 1; 1; 0; 1001
14771; 666000; 1074300001; 20434; 500000; -20434; -30063;  -266; -2704; 2010; -100; 1573912863; 0; 1; 1; 0; 1001
14772; 666000; 1075303940; 24373; 500000; -24373; -30063;  -214; -1955; 2109; -100; 1573912863; 0; 1; 1; 0; 1001
14773; 666000; 1076305193; 25626; 500000; -25626; -29508;  -162; -1356; 2198; -100; 1573912863; 0; 1; 1; 0; 1001
14774; 666000; 1077270428; 990861; 500000; 9139; -29508;  -72; -723; 2278; -72; 1573912863; 0; 1; 1; 0; 1001
14775; 666000; 1078273470; 993903; 500000; 6097; -29508;  6; -566; 2350; -56; 1573912863; 0; 1; 1; 0; 1001
14776; 666000; 1079315717; 36150; 500000; -36150; -30338;  64; -460; 2415; -46; 1573912863; 0; 1; 1; 0; 1001
14777; 666000; 1080337215; 57648; 500000; -57648; -30338;  100; -282; 2473; -28; 1573912863; 0; 1; 1; 0; 1001
14778; 666000; 1081307463; 27896; 500000; -27896; -30032;  135; -29; 2525; -2; 1573912863; 0; 1; 1; 0; 1001
14779; 666000; 1082339461; 59894; 2000000; -59894; -30032;  166; 251; 1972; 25; 1573912863; 0; 1; 1; 0; 1001
14780; 666000; 1083342635; 63068; 2000000; -63068; -30032;  146; 58; 1474; 5; 1573912863; 0; 1; 1; 0; 1001
14781; 666000; 1084335729; 56162; 500000; -56162; -33298;  87; -424; 1626; -42; 1573912863; 0; 1; 1; 0; 1001
14782; 666000; 1085290418; 10851; 500000; -10851; -33298;  35; -612; 1763; -61; 1573912863; 0; 1; 1; 0; 1001
14783; 666000; 1086334846; 55279; 500000; -55279; -33298;  -15; -655; 1886; -65; 1573912863; 0; 1; 1; 0; 1001
14784; 666000; 1087340749; 61182; 500000; -61182; -36783;  -104; -1041; 1997; -100; 1573912863; 0; 1; 1; 0; 1001
14785; 666000; 1088336129; 56562; 500000; -56562; -36783;  -182; -1709; 2097; -100; 1573912863; 0; 1; 1; 0; 1001
14786; 666000; 1089283577; 4010; 500000; -4010; -36783;  -240; -2442; 2187; -100; 1573912863; 0; 1; 1; 0; 1001
14787; 666000; 1090288503; 8936; 500000; -8936; -33302;  -247; -2474; 2268; -100; 1573912863; 0; 1; 1; 0; 1001
14788; 666000; 1091288033; 8466; 500000; -8466; -33302;  -257; -2624; 2341; -100; 1573912863; 0; 1; 1; 0; 1001
14789; 666000; 1092285284; 5717; 500000; -5717; -33302;  -265; -2749; 2406; -100; 1573912863; 0; 1; 1; 0; 1001
14790; 666000; 1093284294; 4727; 500000; -4727; -29730;  -228; -2130; 2465; -100; 1573912863; 0; 1; 1; 0; 1001
14791; 666000; 1094281825; 2258; 500000; -2258; -29730;  -155; -1290; 2518; -100; 1573912863; 0; 1; 1; 0; 1001
14792; 666000; 1095301460; 21893; 500000; -21893; -29730;  -91; -817; 2566; -81; 1573912863; 0; 1; 1; 0; 1001
14793; 666000; 1096298392; 18825; 500000; -18825; -28366;  -18; -551; 2609; -55; 1573912863; 0; 1; 1; 0; 1001
14794; 666000; 1097264427; 984860; 500000; 15140; -28366;  89; -303; 2648; -30; 1573912863; 0; 1; 1; 0; 1001
14795; 666000; 1098270552; 990985; 2000000; 9015; -28366;  183; 463; 2083; 46; 1573912863; 0; 1; 1; 0; 1001
14796; 666000; 1099337031; 57464; 2000000; -57464; -32003;  219; 819; 1574; 81; 1573912863; 0; 1; 1; 0; 1001
14797; 666000; 1100331765; 52198; 2000000; -52198; -32003;  208; 673; 1116; 67; 1573912863; 0; 1; 1; 0; 1001
14798; 666000; 1101304394; 24827; 2000000; -24827; -32003;  198; 547; 704; 54; 1573912863; 0; 1; 1; 0; 1001
14799; 666000; 1102331150; 51583; 2000000; -51583; -34450;  159; 76; 333; 7; 1573912863; 0; 1; 1; 0; 1001
14800; 666000; 1103336927; 57360; 500000; -57360; -34450;  80; -493; 599; -49; 1573912863; 0; 1; 1; 0; 1001
14801; 666000; 1104334756; 55189; 500000; -55189; -34450;  11; -679; 839; -67; 1573912863; 0; 1; 1; 0; 1001
14802; 666000; 1105278869; 999302; 500000; 698; -30056;  5; -591; 1055; -59; 1573912863; 0; 1; 1; 0; 1001
14803; 666000; 1106336466; 56899; 500000; -56899; -30056;  -15; -597; 1249; -59; 1573912863; 0; 1; 1; 0; 1001
14804; 666000; 1107335339; 55772; 500000; -55772; -30056;  -35; -625; 1424; -62; 1573912863; 0; 1; 1; 0; 1001
14805; 666000; 1108297674; 18107; 500000; -18107; -28562;  -33; -589; 1581; -58; 1573912863; 0; 1; 1; 0; 1001
14806; 666000; 1109291141; 11574; 500000; -11574; -28562;  14; -549; 1722; -54; 1573912863; 0; 1; 1; 0; 1001
14807; 666000; 1110295832; 16265; 500000; -16265; -28562;  55; -463; 1849; -46; 1573912863; 0; 1; 1; 0; 1001
14808; 666000; 1111288127; 8560; 500000; -8560; -26061;  122; -56; 1964; -5; 1573912863; 0; 1; 1; 0; 1001
14809; 666000; 1112288057; 8490; 2000000; -8490; -26061;  212; 846; 1467; 84; 1573912863; 0; 1; 1; 0; 1001
14810; 666000; 1113297220; 17653; 2000000; -17653; -26061;  290; 2016; 1020; 100; 1573912863; 0; 1; 1; 0; 1001
14811; 666000; 1114294471; 14904; 2000000; -14904; -24666;  376; 3758; 618; 100; 1573912863; 0; 1; 1; 0; 1001
14812; 666000; 1115264097; 984530; 2000000; 15470; -24666;  396; 4217; 256; 100; 1573912863; 0; 1; 1; 0; 1001
14813; 666000; 1116268704; 989137; 2000000; 10863; -24666;  414; 4651; -70; 100; 1573912863; 0; 1; 1; 0; 1001
14814; 666000; 1117298017; 18450; 2000000; -18450; -23889;  439; 5303; -363; 100; 1573912863; 0; 1; 1; 0; 1001
14815; 666000; 1118328336; 48769; 2000000; -48769; -23889;  443; 5406; -626; 100; 1573912863; 0; 1; 1; 0; 1001
14816; 666000; 1119327524; 47957; 2000000; -47957; -23889;  446; 5483; -863; 100; 1573912863; 0; 1; 1; 0; 1001
14817; 666000; 1120331513; 51946; 2000000; -51946; -27396;  404; 4339; -1076; 100; 1573912863; 0; 1; 1; 0; 1001
14818; 666000; 1121281508; 1941; 2000000; -1941; -27396;  337; 2848; -1268; 100; 1573912863; 0; 1; 1; 0; 1001
14819; 666000; 1122325320; 45753; 2000000; -45753; -27396;  278; 1757; -1441; 100; 1573912863; 0; 1; 1; 0; 1001
14820; 666000; 1123329407; 49840; 2000000; -49840; -30201;  192; 487; -1596; 48; 1573912863; 0; 1; 1; 0; 1001
14821; 666000; 1124326424; 46857; 500000; -46857; -30201;  98; -331; -1136; -33; 1573912863; 0; 1; 1; 0; 1001
14822; 666000; 1125283993; 4426; 500000; -4426; -30201;  17; -606; -722; -60; 1573912863; 0; 1; 1; 0; 1001
14823; 666000; 1126328148; 48581; 500000; -48581; -32498;  -82; -858; -349; -85; 1573912863; 0; 1; 1; 0; 1001
