Time [ms];SetVal [ns];BusTime [ns];ActVal [ns];CtlAdj;CtlErr [ns];CtlErrFilt; Drift [ppm]; CtlErr [1/10 pmil]; CtlOutSum; CtlOutTot [pmil];DC StartTime;DCM ErrorCode;DCM InSync;DC InSync;SystemTimeDiff [ns];RefClock FixedAddr
4609; 666000; 3796181455; 0; 0; 0; 0;  0; 0; 0; 0; 0; 2551250952; 0; 1; 0; 1001
4610; 666000; 3797181055; 999600; 0; 400; 0;  0; 0; 0; 0; 0; 2551250952; 0; 1; 0; 1001
4611; 666000; 3798185215; 3760; 500000; -3760; -3760;  0; -75; 300; -7; 0; 2551250952; 0; 1; 0; 1001
4612; 666000; 3799180856; 999401; 500000; 599; -3215;  0; -61; 570; -6; 0; 2551250952; 0; 1; 0; 1001
4613; 666000; 3800182056; 601; 500000; -601; -2888;  0; -52; 813; -5; 0; 2551250952; 0; 1; 0; 1001
4614; 666000; 3801184135; 2680; 500000; -2680; -2862;  0; -49; 1031; -4; 0; 2551250952; 0; 1; 0; 1001
4615; 666000; 3802203375; 21920; 500000; -21920; -2862;  0; -46; 1227; -4; 0; 2551250952; 0; 1; 0; 1001
4616; 666000; 3803200096; 18641; 500000; -18641; -2862;  0; -44; 1404; -4; 0; 2551250952; 0; 1; 0; 1001
4617; 666000; 3804199455; 18000; 500000; -18000; -4754;  0; -81; 1563; -8; 0; 2551250952; 0; 1; 0; 1001
4618; 666000; 3805174615; 993160; 500000; 6840; -4754;  0; -79; 1706; -7; 0; 2551250952; 0; 1; 0; 1001
4619; 666000; 3806157895; 976440; 500000; 23560; -4754;  0; -78; 1835; -7; 0; 2551250952; 0; 1; 0; 1001
4620; 666000; 3807151974; 970519; 500000; 29481; -474;  0; 8; 1351; 0; 0; 2551250952; 0; 1; 0; 1001
4621; 666000; 3808153694; 972239; 2000000; 27761; -474;  328; 3231; 915; 100; 0; 2551250952; 0; 1; 0; 1001
4622; 666000; 3809154493; 973038; 2000000; 26962; -474;  321; 3090; 523; 100; 0; 2551250952; 0; 1; 0; 1001
4623; 666000; 3810173853; 992398; 2000000; 7602; 535;  324; 3165; 170; 100; 0; 2551250952; 0; 1; 0; 1001
4624; 666000; 3811225413; 43958; 2000000; -43958; 535;  326; 3200; -147; 100; 0; 2551250952; 0; 1; 0; 1001
4625; 666000; 3812238372; 56917; 2000000; -56917; 535;  327; 3217; -432; 100; 0; 2551250952; 0; 1; 0; 1001
4626; 666000; 3813212293; 30838; 2000000; -30838; -3386;  280; 2279; -688; 100; 0; 2551250952; 0; 1; 0; 1001
4627; 666000; 3814181052; 999597; 2000000; 403; -2912;  268; 2089; -919; 100; 0; 2551250952; 0; 1; 0; 1001
4628; 666000; 3815240412; 58957; 2000000; -58957; -2912;  257; 1914; -1127; 100; 0; 2551250952; 0; 1; 0; 1001
4629; 666000; 3816242172; 60717; 2000000; -60717; -2912;  248; 1775; -1314; 100; 0; 2551250952; 0; 1; 0; 1001
4630; 666000; 3817197492; 16037; 2000000; -16037; -4552;  166; 722; -1482; 72; 0; 2551250952; 0; 1; 0; 1001
4631; 666000; 3818241252; 59797; 2000000; -59797; -4552;  94; 159; -1633; 15; 0; 2551250952; 0; 1; 0; 1001
4632; 666000; 3819242532; 61077; 500000; -61077; -4552;  31; -78; -1169; -7; 0; 2551250952; 0; 1; 0; 1001
4633; 666000; 3820245533; 64078; 500000; -64078; -11992;  -128; -743; -752; -74; 0; 2551250952; 0; 1; 0; 1001
4634; 666000; 3821195772; 14317; 500000; -14317; -12282;  -272; -2472; -376; -100; 0; 2551250952; 0; 1; 0; 1001
4635; 666000; 3822191693; 10238; 500000; -10238; -12026;  -395; -4925; -38; -100; 0; 2551250952; 0; 1; 0; 1001
4636; 666000; 3823180773; 999318; 500000; 682; -12026;  -454; -6424; 266; -100; 0; 2551250952; 0; 1; 0; 1001
4637; 666000; 3824182053; 598; 500000; -598; -12026;  -511; -8071; 539; -100; 0; 2551250952; 0; 1; 0; 1001
4638; 666000; 3825193173; 11718; 500000; -11718; -11987;  -560; -9642; 785; -100; 0; 2551250952; 0; 1; 0; 1001
4639; 666000; 3826190813; 9358; 500000; -9358; -11658;  -600; -11025; 1006; -100; 0; 2551250952; 0; 1; 0; 1001
4640; 666000; 3827189693; 8238; 500000; -8238; -11230;  -608; -11304; 1205; -100; 0; 2551250952; 0; 1; 0; 1001
4641; 666000; 3828189612; 8157; 500000; -8157; -10845;  -611; -11404; 1384; -100; 0; 2551250952; 0; 1; 0; 1001
4642; 666000; 3829193492; 12037; 500000; -12037; -10994;  -615; -11552; 1545; -100; 0; 2551250952; 0; 1; 0; 1001
4643; 666000; 3830192132; 10677; 500000; -10677; -10954;  -525; -8472; 1690; -100; 0; 2551250952; 0; 1; 0; 1001
4644; 666000; 3831192053; 10598; 500000; -10598; -10909;  -442; -6062; 1821; -100; 0; 2551250952; 0; 1; 0; 1001
4645; 666000; 3832195451; 13996; 500000; -13996; -11294;  -377; -4471; 1938; -100; 0; 2551250952; 0; 1; 0; 1001
4646; 666000; 3833194652; 13197; 500000; -13197; -11531;  -324; -3360; 2044; -100; 0; 2551250952; 0; 1; 0; 1001
4647; 666000; 3834194732; 13277; 500000; -13277; -11749;  -280; -2566; 2139; -100; 0; 2551250952; 0; 1; 0; 1001
4648; 666000; 3835194771; 13316; 500000; -13316; -11944;  -244; -2003; 2225; -100; 0; 2551250952; 0; 1; 0; 1001
4649; 666000; 3836162290; 980835; 500000; 19165; -11944;  -217; -1629; 2302; -100; 0; 2551250952; 0; 1; 0; 1001
4650; 666000; 3837163890; 982435; 500000; 17565; -11944;  -199; -1403; 2371; -100; 0; 2551250952; 0; 1; 0; 1001
4651; 666000; 3838166009; 984554; 500000; 15446; -8520;  -145; -777; 2433; -77; 0; 2551250952; 0; 1; 0; 1001
4652; 666000; 3839196088; 14633; 500000; -14633; -8520;  -96; -422; 2489; -42; 0; 2551250952; 0; 1; 0; 1001
4653; 666000; 3840197928; 16473; 500000; -16473; -8520;  -53; -229; 2540; -22; 0; 2551250952; 0; 1; 0; 1001
4654; 666000; 3841199087; 17632; 500000; -17632; -9659;  -31; -196; 2586; -19; 0; 2551250952; 0; 1; 0; 1001
4655; 666000; 3842197407; 15952; 500000; -15952; -9659;  -6; -168; 2627; -16; 0; 2551250952; 0; 1; 0; 1001
4656; 666000; 3843196526; 15071; 500000; -15071; -9659;  17; -158; 2664; -15; 0; 2551250952; 0; 1; 0; 1001
4657; 666000; 3844198404; 16949; 500000; -16949; -10570;  29; -159; 2697; -15; 0; 2551250952; 0; 1; 0; 1001
4658; 666000; 3845202724; 21269; 500000; -21269; -10570;  43; -128; 2727; -12; 0; 2551250952; 0; 1; 0; 1001
4659; 666000; 3846198483; 17028; 500000; -17028; -10570;  54; -96; 2754; -9; 0; 2551250952; 0; 1; 0; 1001
4660; 666000; 3847200201; 18746; 500000; -18746; -11592;  52; -123; 2778; -12; 0; 2551250952; 0; 1; 0; 1001
4661; 666000; 3848200121; 18666; 500000; -18666; -11592;  7; -202; 2800; -20; 0; 2551250952; 0; 1; 0; 1001
4662; 666000; 3849204360; 22905; 500000; -22905; -11592;  -31; -232; 2820; -23; 0; 2551250952; 0; 1; 0; 1001
4663; 666000; 3850203518; 22063; 500000; -22063; -12900;  -82; -431; 2838; -43; 0; 2551250952; 0; 1; 0; 1001
4664; 666000; 3851204237; 22782; 500000; -22782; -12900;  -112; -605; 2854; -60; 0; 2551250952; 0; 1; 0; 1001
4665; 666000; 3852170636; 989181; 500000; 10819; -12900;  -139; -809; 2868; -80; 0; 2551250952; 0; 1; 0; 1001
4666; 666000; 3853203315; 21860; 500000; -21860; -14020;  -176; -1181; 2881; -100; 0; 2551250952; 0; 1; 0; 1001
4667; 666000; 3854171313; 989858; 500000; 10142; -14020;  -197; -1415; 2892; -100; 0; 2551250952; 0; 1; 0; 1001
4668; 666000; 3855172272; 990817; 500000; 9183; -14020;  -215; -1638; 2902; -100; 0; 2551250952; 0; 1; 0; 1001
4669; 666000; 3856172471; 991016; 500000; 8984; -11144;  -195; -1334; 2911; -100; 0; 2551250952; 0; 1; 0; 1001
4670; 666000; 3857173990; 992535; 500000; 7465; -11144;  -165; -1010; 2919; -100; 0; 2551250952; 0; 1; 0; 1001
4671; 666000; 3858241908; 60453; 500000; -60453; -11144;  -139; -773; 2927; -77; 0; 2551250952; 0; 1; 0; 1001
4672; 666000; 3859269066; 87611; 500000; -87611; -20702;  -235; -2041; 2934; -100; 0; 2551250952; 0; 1; 0; 1001
4673; 666000; 3860221704; 40249; 500000; -40249; -20702;  -303; -3138; 2940; -100; 0; 2551250952; 0; 1; 0; 1001
4674; 666000; 3861210822; 29367; 500000; -29367; -20702;  -363; -4337; 2946; -100; 0; 2551250952; 0; 1; 0; 1001
4675; 666000; 3862219021; 37566; 500000; -37566; -22810;  -441; -6261; 2951; -100; 0; 2551250952; 0; 1; 0; 1001
4676; 666000; 3863208779; 27324; 500000; -27324; -23374;  -503; -8028; 2955; -100; 0; 2551250952; 0; 1; 0; 1001
4677; 666000; 3864209817; 28362; 500000; -28362; -23997;  -565; -10027; 2959; -100; 0; 2551250952; 0; 1; 0; 1001
4678; 666000; 3865216255; 34800; 500000; -34800; -23997;  -619; -11945; 2963; -100; 0; 2551250952; 0; 1; 0; 1001
4679; 666000; 3866214974; 33519; 500000; -33519; -23997;  -702; -15234; 2966; -100; 0; 2551250952; 0; 1; 0; 1001
4680; 666000; 3867235612; 54157; 500000; -54157; -27767;  -822; -20796; 2969; -100; 0; 2551250952; 0; 1; 0; 1001
4681; 666000; 3868201810; 20355; 500000; -20355; -27767;  -927; -26305; 2972; -100; 0; 2551250952; 0; 1; 0; 1001
4682; 666000; 3869199008; 17553; 500000; -17553; -27767;  -899; -24771; 2974; -100; 0; 2551250952; 0; 1; 0; 1001
4683; 666000; 3870206686; 25231; 500000; -25231; -27450;  -871; -23278; 2976; -100; 0; 2551250952; 0; 1; 0; 1001
4684; 666000; 3871273924; 92469; 500000; -92469; -27450;  -846; -21990; 2978; -100; 0; 2551250952; 0; 1; 0; 1001
4685; 666000; 3872272481; 91026; 500000; -91026; -27450;  -799; -19671; 2980; -100; 0; 2551250952; 0; 1; 0; 1001
4686; 666000; 3873239360; 57905; 500000; -57905; -31256;  -797; -19651; 2982; -100; 0; 2551250952; 0; 1; 0; 1001
4687; 666000; 3874272597; 91142; 500000; -91142; -31256;  -788; -19223; 2983; -100; 0; 2551250952; 0; 1; 0; 1001
4688; 666000; 3875274115; 92660; 500000; -92660; -31256;  -780; -18847; 2984; -100; 0; 2551250952; 0; 1; 0; 1001
4689; 666000; 3876275712; 94257; 500000; -94257; -39131;  -872; -23564; 2985; -100; 0; 2551250952; 0; 1; 0; 1001
4690; 666000; 3877220150; 38695; 500000; -38695; -39076;  -904; -25268; 2986; -100; 0; 2551250952; 0; 1; 0; 1001
4691; 666000; 3878273987; 92532; 500000; -92532; -39076;  -932; -26810; 2987; -100; 0; 2551250952; 0; 1; 0; 1001
4692; 666000; 3879273345; 91890; 500000; -91890; -39076;  -957; -28227; 2988; -100; 0; 2551250952; 0; 1; 0; 1001
4693; 666000; 3880274102; 92647; 500000; -92647; -45772;  -1066; -30885; 2989; -100; 0; 2551250952; 0; 1; 0; 1001
4694; 666000; 3881224820; 43365; 500000; -43365; -45471;  -1158; -30879; 2990; -100; 0; 2551250952; 0; 1; 0; 1001
4695; 666000; 3882275536; 94081; 500000; -94081; -45471;  -1239; -30879; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4696; 666000; 3883277254; 95799; 500000; -95799; -45471;  -1261; -30879; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4697; 666000; 3884278772; 97317; 500000; -97317; -51951;  -1362; -31009; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4698; 666000; 3885232849; 51394; 500000; -51394; -51881;  -1450; -31007; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4699; 666000; 3886242646; 61191; 500000; -61191; -51881;  -1428; -31007; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4700; 666000; 3887243683; 62228; 500000; -62228; -51881;  -1409; -31007; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4701; 666000; 3888245279; 63824; 500000; -63824; -53373;  -1412; -31037; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4702; 666000; 3889236836; 55381; 500000; -55381; -53624;  -1417; -31042; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4703; 666000; 3890229473; 48018; 500000; -48018; -53624;  -1338; -31042; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4704; 666000; 3891239951; 58496; 500000; -58496; -54233;  -1280; -31054; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4705; 666000; 3892241027; 59572; 500000; -59572; -54233;  -1230; -31054; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4706; 666000; 3893242625; 61170; 500000; -61170; -54233;  -1185; -31054; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4707; 666000; 3894246941; 65486; 500000; -65486; -55639;  -1083; -31082; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4708; 666000; 3895246177; 64722; 500000; -64722; -55639;  -995; -30783; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4709; 666000; 3896216095; 34640; 500000; -34640; -55639;  -917; -26309; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4710; 666000; 3897212331; 30876; 500000; -30876; -52543;  -811; -20752; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4711; 666000; 3898219007; 37552; 500000; -37552; -52543;  -699; -15678; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4712; 666000; 3899244044; 62589; 500000; -62589; -52543;  -598; -11749; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4713; 666000; 3900263001; 81546; 500000; -81546; -56168;  -555; -10334; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4714; 666000; 3901235838; 54383; 500000; -54383; -55944;  -507; -8800; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4715; 666000; 3902286073; 104618; 500000; -104618; -55944;  -465; -7575; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4716; 666000; 3903284870; 103415; 500000; -103415; -55944;  -428; -6584; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4717; 666000; 3904288026; 106571; 500000; -106571; -62272;  -457; -7481; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4718; 666000; 3905240663; 59208; 500000; -59208; -61889;  -478; -8062; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4719; 666000; 3906287138; 105683; 500000; -105683; -61889;  -496; -8588; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4720; 666000; 3907287255; 105800; 500000; -105800; -61889;  -551; -10315; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4721; 666000; 3908293251; 111796; 500000; -111796; -68127;  -677; -15082; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4722; 666000; 3909238047; 56592; 500000; -56592; -68127;  -787; -19913; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4723; 666000; 3910291203; 109748; 500000; -109748; -68127;  -838; -22399; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4724; 666000; 3911247518; 66063; 500000; -66063; -67869;  -882; -24665; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4725; 666000; 3912244555; 63100; 500000; -63100; -67272;  -913; -26322; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4726; 666000; 3913235951; 54496; 500000; -54496; -67272;  -941; -27879; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4727; 666000; 3914233706; 52251; 500000; -52251; -67272;  -885; -24812; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4728; 666000; 3915234822; 53367; 500000; -53367; -65533;  -820; -21452; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4729; 666000; 3916234858; 53403; 500000; -53403; -65533;  -763; -18745; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4730; 666000; 3917237414; 55959; 500000; -55959; -65533;  -713; -16531; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4731; 666000; 3918236849; 55394; 500000; -55394; -64265;  -576; -11208; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4732; 666000; 3919236325; 54870; 500000; -54870; -64265;  -455; -7466; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4733; 666000; 3920237201; 55746; 500000; -55746; -64265;  -350; -4930; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4734; 666000; 3921239275; 57820; 500000; -57820; -63459;  -251; -3129; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4735; 666000; 3922244191; 62736; 500000; -62736; -63368;  -171; -2114; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4736; 666000; 3923212506; 31051; 500000; -31051; -63368;  -101; -1543; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4737; 666000; 3924212742; 31287; 500000; -31287; -63368;  -39; -1283; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4738; 666000; 3925209657; 28202; 500000; -28202; -58972;  47; -1083; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4739; 666000; 3926248372; 66917; 500000; -66917; -58972;  123; -695; 2991; -69; 0; 2551250952; 0; 1; 0; 1001
4740; 666000; 3927251567; 70112; 500000; -70112; -58972;  189; -77; 2991; -7; 0; 2551250952; 0; 1; 0; 1001
4741; 666000; 3928251923; 70468; 2000000; -70468; -60409;  214; 195; 2391; 19; 0; 2551250952; 0; 1; 0; 1001
4742; 666000; 3929244958; 63503; 2000000; -63503; -60795;  230; 395; 1851; 39; 0; 2551250952; 0; 1; 0; 1001
4743; 666000; 3930248392; 66937; 2000000; -66937; -60795;  245; 603; 1365; 60; 0; 2551250952; 0; 1; 0; 1001
4744; 666000; 3931247708; 66253; 2000000; -66253; -60795;  247; 628; 928; 62; 0; 2551250952; 0; 1; 0; 1001
4745; 666000; 3932249063; 67608; 2000000; -67608; -61646;  238; 475; 535; 47; 0; 2551250952; 0; 1; 0; 1001
4746; 666000; 3933248978; 67523; 2000000; -67523; -61646;  230; 359; 181; 35; 0; 2551250952; 0; 1; 0; 1001
4747; 666000; 3934271973; 90518; 2000000; -90518; -61646;  222; 247; -138; 24; 0; 2551250952; 0; 1; 0; 1001
4748; 666000; 3935269409; 87954; 500000; -87954; -64934;  120; -868; 176; -86; 0; 2551250952; 0; 1; 0; 1001
4749; 666000; 3936237804; 56349; 500000; -56349; -64934;  30; -1269; 458; -100; 0; 2551250952; 0; 1; 0; 1001
4750; 666000; 3937221280; 39825; 500000; -39825; -64934;  -47; -1360; 712; -100; 0; 2551250952; 0; 1; 0; 1001
4751; 666000; 3938241595; 60140; 500000; -60140; -64334;  -90; -1522; 940; -100; 0; 2551250952; 0; 1; 0; 1001
4752; 666000; 3939287510; 106055; 500000; -106055; -64334;  -123; -1731; 1146; -100; 0; 2551250952; 0; 1; 0; 1001
4753; 666000; 3940306025; 124570; 500000; -124570; -64334;  -152; -1968; 1331; -100; 0; 2551250952; 0; 1; 0; 1001
4754; 666000; 3941252980; 71525; 500000; -71525; -65232;  -188; -2351; 1497; -100; 0; 2551250952; 0; 1; 0; 1001
4755; 666000; 3942258736; 77281; 500000; -77281; -65232;  -209; -2600; 1647; -100; 0; 2551250952; 0; 1; 0; 1001
4756; 666000; 3943260291; 78836; 500000; -78836; -65232;  -228; -2847; 1782; -100; 0; 2551250952; 0; 1; 0; 1001
4757; 666000; 3944250686; 69231; 500000; -69231; -65731;  -250; -3171; 1903; -100; 0; 2551250952; 0; 1; 0; 1001
4758; 666000; 3945255881; 74426; 500000; -74426; -65731;  -229; -2868; 2012; -100; 0; 2551250952; 0; 1; 0; 1001
4759; 666000; 3946254717; 73262; 500000; -73262; -65731;  -210; -2617; 2110; -100; 0; 2551250952; 0; 1; 0; 1001
4760; 666000; 3947256871; 75416; 500000; -75416; -66941;  -209; -2628; 2199; -100; 0; 2551250952; 0; 1; 0; 1001
4761; 666000; 3948277986; 96531; 500000; -96531; -66941;  -215; -2703; 2279; -100; 0; 2551250952; 0; 1; 0; 1001
4762; 666000; 3949242181; 60726; 500000; -60726; -66941;  -221; -2781; 2351; -100; 0; 2551250952; 0; 1; 0; 1001
4763; 666000; 3950245296; 63841; 500000; -63841; -66553;  -221; -2772; 2415; -100; 0; 2551250952; 0; 1; 0; 1001
4764; 666000; 3951276331; 94876; 500000; -94876; -66553;  -210; -2629; 2473; -100; 0; 2551250952; 0; 1; 0; 1001
4765; 666000; 3952308925; 127470; 500000; -127470; -66553;  -200; -2506; 2525; -100; 0; 2551250952; 0; 1; 0; 1001
4766; 666000; 3953281400; 99945; 500000; -99945; -70727;  -244; -3175; 2572; -100; 0; 2551250952; 0; 1; 0; 1001
4767; 666000; 3954313394; 131939; 500000; -131939; -70727;  -275; -3657; 2614; -100; 0; 2551250952; 0; 1; 0; 1001
4768; 666000; 3955313909; 132454; 500000; -132454; -70727;  -303; -4142; 2652; -100; 0; 2551250952; 0; 1; 0; 1001
4769; 666000; 3956312384; 130929; 500000; -130929; -78252;  -422; -6881; 2686; -100; 0; 2551250952; 0; 1; 0; 1001
4770; 666000; 3957266859; 85404; 500000; -85404; -78252;  -510; -9341; 2717; -100; 0; 2551250952; 0; 1; 0; 1001
4771; 666000; 3958315533; 134078; 500000; -134078; -78252;  -588; -11910; 2745; -100; 0; 2551250952; 0; 1; 0; 1001
4772; 666000; 3959322327; 140872; 500000; -140872; -86079;  -754; -18749; 2770; -100; 0; 2551250952; 0; 1; 0; 1001
4773; 666000; 3960321362; 139907; 500000; -139907; -86079;  -903; -26156; 2793; -100; 0; 2551250952; 0; 1; 0; 1001
4774; 666000; 3961263316; 81861; 500000; -81861; -85551;  -1028; -31683; 2813; -100; 0; 2551250952; 0; 1; 0; 1001
4775; 666000; 3962319870; 138415; 500000; -138415; -85551;  -1137; -31682; 2831; -100; 0; 2551250952; 0; 1; 0; 1001
4776; 666000; 3963319625; 138170; 500000; -138170; -85551;  -1180; -31682; 2847; -100; 0; 2551250952; 0; 1; 0; 1001
4777; 666000; 3964319339; 137884; 500000; -137884; -92092;  -1299; -31813; 2862; -100; 0; 2551250952; 0; 1; 0; 1001
4778; 666000; 3965274773; 93318; 500000; -93318; -92245;  -1406; -31816; 2875; -100; 0; 2551250952; 0; 1; 0; 1001
4779; 666000; 3966319647; 138192; 500000; -138192; -92245;  -1405; -31816; 2887; -100; 0; 2551250952; 0; 1; 0; 1001
4780; 666000; 3967283841; 102386; 500000; -102386; -92245;  -1404; -31816; 2898; -100; 0; 2551250952; 0; 1; 0; 1001
4781; 666000; 3968287515; 106060; 500000; -106060; -93971;  -1425; -31850; 2908; -100; 0; 2551250952; 0; 1; 0; 1001
4782; 666000; 3969276789; 95334; 500000; -95334; -94141;  -1348; -31853; 2917; -100; 0; 2551250952; 0; 1; 0; 1001
4783; 666000; 3970268583; 87128; 500000; -87128; -94141;  -1280; -31853; 2925; -100; 0; 2551250952; 0; 1; 0; 1001
4784; 666000; 3971279457; 98002; 500000; -98002; -94623;  -1233; -31863; 2932; -100; 0; 2551250952; 0; 1; 0; 1001
4785; 666000; 3972280891; 99436; 500000; -99436; -95224;  -1200; -31875; 2938; -100; 0; 2551250952; 0; 1; 0; 1001
4786; 666000; 3973286044; 104589; 500000; -104589; -95224;  -1171; -31875; 2944; -100; 0; 2551250952; 0; 1; 0; 1001
4787; 666000; 3974253478; 72023; 500000; -72023; -95224;  -1063; -31875; 2949; -100; 0; 2551250952; 0; 1; 0; 1001
4788; 666000; 3975290271; 108816; 500000; -108816; -96923;  -989; -31252; 2954; -100; 0; 2551250952; 0; 1; 0; 1001
4789; 666000; 3976258705; 77250; 500000; -77250; -96923;  -924; -27522; 2958; -100; 0; 2551250952; 0; 1; 0; 1001
4790; 666000; 3977252778; 71323; 500000; -71323; -96923;  -866; -24407; 2962; -100; 0; 2551250952; 0; 1; 0; 1001
4791; 666000; 3978255972; 74517; 500000; -74517; -94122;  -760; -19180; 2965; -100; 0; 2551250952; 0; 1; 0; 1001
4792; 666000; 3979311285; 129830; 500000; -129830; -94122;  -665; -15119; 2968; -100; 0; 2551250952; 0; 1; 0; 1001
4793; 666000; 3980326799; 145344; 500000; -145344; -94122;  -581; -11979; 2971; -100; 0; 2551250952; 0; 1; 0; 1001
4794; 666000; 3981279192; 97737; 500000; -97737; -94573;  -508; -9603; 2973; -100; 0; 2551250952; 0; 1; 0; 1001
4795; 666000; 3982323385; 141930; 500000; -141930; -94573;  -436; -7564; 2975; -100; 0; 2551250952; 0; 1; 0; 1001
4796; 666000; 3983324099; 142644; 500000; -142644; -94573;  -373; -6035; 2977; -100; 0; 2551250952; 0; 1; 0; 1001
4797; 666000; 3984255612; 74157; 500000; -74157; -92021;  -287; -4281; 2979; -100; 0; 2551250952; 0; 1; 0; 1001
4798; 666000; 3985278045; 96590; 500000; -96590; -92592;  -196; -2974; 2981; -100; 0; 2551250952; 0; 1; 0; 1001
4799; 666000; 3986275558; 94103; 500000; -94103; -92780;  -120; -2257; 2982; -100; 0; 2551250952; 0; 1; 0; 1001
4800; 666000; 3987326671; 145216; 500000; -145216; -92780;  -53; -1910; 2983; -100; 0; 2551250952; 0; 1; 0; 1001
4801; 666000; 3988330944; 149489; 500000; -149489; -92780;  -30; -1852; 2984; -100; 0; 2551250952; 0; 1; 0; 1001
4802; 666000; 3989277897; 96442; 500000; -96442; -93237;  -15; -1841; 2985; -100; 0; 2551250952; 0; 1; 0; 1001
4803; 666000; 3990329090; 147635; 500000; -147635; -93237;  -2; -1835; 2986; -100; 0; 2551250952; 0; 1; 0; 1001
4804; 666000; 3991259683; 78228; 500000; -78228; -93237;  14; -1829; 2987; -100; 0; 2551250952; 0; 1; 0; 1001
4805; 666000; 3992276556; 95101; 500000; -95101; -93470;  26; -1819; 2988; -100; 0; 2551250952; 0; 1; 0; 1001
4806; 666000; 3993282309; 100854; 500000; -100854; -93470;  37; -1798; 2989; -100; 0; 2551250952; 0; 1; 0; 1001
4807; 666000; 3994290182; 108727; 500000; -108727; -93470;  14; -1833; 2990; -100; 0; 2551250952; 0; 1; 0; 1001
4808; 666000; 3995281214; 99759; 500000; -99759; -94256;  -8; -1857; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4809; 666000; 3996279447; 97992; 500000; -97992; -94723;  -31; -1893; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4810; 666000; 3997281640; 100185; 500000; -100185; -94723;  -51; -1942; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4811; 666000; 3998280032; 98577; 500000; -98577; -95204;  -75; -2042; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4812; 666000; 3999278744; 97289; 500000; -97289; -95464;  -93; -2138; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4813; 666000; 4000257657; 76202; 500000; -76202; -95464;  -110; -2242; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4814; 666000; 4001282769; 101314; 500000; -101314; -95464;  -124; -2340; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4815; 666000; 4002279402; 97947; 500000; -97947; -95774;  -137; -2448; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4816; 666000; 4003279594; 98139; 500000; -98139; -96069;  -152; -2584; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4817; 666000; 4004252866; 71411; 500000; -71411; -96069;  -166; -2718; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4818; 666000; 4005251418; 69963; 500000; -69963; -96069;  -167; -2728; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
4819; 666000; 4006253771; 72316; 500000; -72316; -93099;  -126; -2308; 2991; -100; 0; 2551250952; 0; 1; 0; 1001
